Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
schecter-japan-original-line-ol-fl-ssg-with-gig-bag--music-equipment,SCHECTER JAPAN ORIGINAL LINE OL-FL SSG with gig bag  music equipment,SCHECTER JAPAN ORIGINAL LINE OL-FL SSG with gig bag  music equipment description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,553.48,553.48,TRUE,TRUE,,https://i.ebayimg.com/images/g/xSwAAOSwv4djWwO0/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
schecter-japan-original-line-ol-fl-ssg-with-gig-bag--music-equipment,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/A6sAAOSwOYtjWwO0/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
schecter-japan-original-line-ol-fl-ssg-with-gig-bag--music-equipment,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/OOsAAOSwuWpjWwO0/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
schecter-japan-original-line-ol-fl-ssg-with-gig-bag--music-equipment,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/jVsAAOSwYhJjWwO0/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
electro-harmonix-bass-mono-synth-bass-mono-synth-effector-guitar-effect-music,ELECTRO-HARMONIX Bass Mono Synth Bass Mono Synth Effector Guitar Effect Music,ELECTRO-HARMONIX Bass Mono Synth Bass Mono Synth Effector Guitar Effect Music description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,150.5,150.5,TRUE,TRUE,,https://i.ebayimg.com/images/g/~78AAOSwrvtjUciq/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
electro-harmonix-bass-mono-synth-bass-mono-synth-effector-guitar-effect-music,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/0JYAAOSwx01jUciq/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
electro-harmonix-bass-mono-synth-bass-mono-synth-effector-guitar-effect-music,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/3EsAAOSwfC1jUciq/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
maxon-effector-delay-for-guitar-ad-80,Maxon Effector delay for guitar AD-80,Maxon Effector delay for guitar AD-80 description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,177.1,177.1,TRUE,TRUE,,https://i.ebayimg.com/images/g/a5cAAOSwFbZjcyhH/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
maxon-effector-delay-for-guitar-ad-80,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/1c4AAOSwmgRjcyhJ/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
maxon-effector-delay-for-guitar-ad-80,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/w-YAAOSw0UNjcyhJ/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
maxon-effector-delay-for-guitar-ad-80,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/MvIAAOSwJyBjcyhM/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
maxon-effector-delay-for-guitar-ad-80,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/J5EAAOSw1jtjcyhH/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
maxon-effector-delay-for-guitar-ad-80,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/IrsAAOSwMitjcyhJ/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
free-the-tone-red-jasper-rj-2v-2022-model,Free The Tone RED JASPER RJ-2V 2022 model,Free The Tone RED JASPER RJ-2V 2022 model description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,307.2,307.2,TRUE,TRUE,,https://i.ebayimg.com/images/g/bSQAAOSwVoBiek6X/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
free-the-tone-red-jasper-rj-2v-2022-model,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/3oUAAOSwqMtiek6Y/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
free-the-tone-red-jasper-rj-2v-2022-model,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/LU4AAOSwzpxiek6Z/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-pacifica-612-vii-fm-indigo-blue-electric-guitar,YAMAHA Pacifica 612 VII FM Indigo Blue Electric Guitar,YAMAHA Pacifica 612 VII FM Indigo Blue Electric Guitar description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,901.57,901.57,TRUE,TRUE,,https://i.ebayimg.com/images/g/cFIAAOSwLNRihMrb/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
yamaha-pacifica-612-vii-fm-indigo-blue-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/J7YAAOSw0kNihMrc/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-pacifica-612-vii-fm-indigo-blue-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/sDgAAOSwGI9ihMrP/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-pacifica-612-vii-fm-indigo-blue-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/m9UAAOSwiC9ihMrR/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-pacifica-612-vii-fm-indigo-blue-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/GEoAAOSwektihMrS/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-pacifica-612-vii-fm-indigo-blue-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/DyIAAOSww1FihMrT/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-pacifica-612-vii-fm-indigo-blue-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/bxsAAOSwh4pihMrV/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-pacifica-612-vii-fm-indigo-blue-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/PNkAAOSwkMhihMrW/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-pacifica-612-vii-fm-indigo-blue-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/UHEAAOSwuutihMrX/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-pacifica-612-vii-fm-indigo-blue-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/pIIAAOSwfjtihMrZ/s-l500.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-pacifica-612-vii-fm-indigo-blue-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/TjUAAOSwRnFihMra/s-l500.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
takamine-thin-body-hawaiian-core-guitar-tsp178ack-n,Takamine Thin Body Hawaiian Core Guitar TSP178ACK N,Takamine Thin Body Hawaiian Core Guitar TSP178ACK N description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1711.03,1711.03,TRUE,TRUE,,https://i.ebayimg.com/images/g/~GUAAOSwoS1jcepI/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
takamine-thin-body-hawaiian-core-guitar-tsp178ack-n,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/qAoAAOSwz9ljcepI/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
takamine-thin-body-hawaiian-core-guitar-tsp178ack-n,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/g~IAAOSwRchjcepI/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
takamine-thin-body-hawaiian-core-guitar-tsp178ack-n,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/aN8AAOSwucljcepI/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
takamine-japan-pro-series-ct4bii-acoustic-guitar-preamp-pro-chromatic-tuner-blk,Takamine Japan-Pro Series CT4BII Acoustic Guitar Preamp Pro Chromatic Tuner BLK,Takamine Japan-Pro Series CT4BII Acoustic Guitar Preamp Pro Chromatic Tuner BLK description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,161.8,161.8,TRUE,TRUE,,https://i.ebayimg.com/images/g/cLkAAOSwvO1jGAdY/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
edwards-e-hr-145iii-pearl-white-gold-parts-with-gig-bag,EDWARDS E-HR-145III Pearl White Gold Parts with gig bag,EDWARDS E-HR-145III Pearl White Gold Parts with gig bag description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1261.95,1261.95,TRUE,TRUE,,https://i.ebayimg.com/images/g/3-EAAOSwVtJif4L4/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
edwards-e-hr-145iii-pearl-white-gold-parts-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/2MgAAOSwZ9Zif4L6/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
edwards-e-hr-145iii-pearl-white-gold-parts-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/2HkAAOSwDGJif4L8/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
edwards-e-hr-145iii-pearl-white-gold-parts-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/9Y0AAOSwS8Zif4L-/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
edwards-e-hr-145iii-pearl-white-gold-parts-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/STkAAOSwxnFif4L~/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
edwards-e-hr-145iii-pearl-white-gold-parts-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/eyUAAOSwcC9if4MB/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
fender-2021-collection-hybrid-ii-jazzmaster-flamingo-pink,Fender 2021 Collection Hybrid II Jazzmaster Flamingo Pink,Fender 2021 Collection Hybrid II Jazzmaster Flamingo Pink description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1163.75,1163.75,TRUE,TRUE,,https://i.ebayimg.com/images/g/~MUAAOSwotFiek9m/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-2021-collection-hybrid-ii-jazzmaster-flamingo-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/vHIAAOSwFw1iek9g/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
fender-2021-collection-hybrid-ii-jazzmaster-flamingo-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/3ZsAAOSwYMRiek9e/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
fender-2021-collection-hybrid-ii-jazzmaster-flamingo-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/YS4AAOSwyWFiek9f/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-2021-collection-hybrid-ii-jazzmaster-flamingo-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/inYAAOSwk0diek9h/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
fender-2021-collection-hybrid-ii-jazzmaster-flamingo-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/4OoAAOSwqMtiek9i/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
fender-2021-collection-hybrid-ii-jazzmaster-flamingo-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/mdUAAOSwLcBiek9j/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
fender-2021-collection-hybrid-ii-jazzmaster-flamingo-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/YhcAAOSwR9Fiek9l/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
fender-2021-collection-hybrid-ii-jazzmaster-flamingo-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/QyQAAOSwVINiek9p/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
fender-2021-collection-hybrid-ii-jazzmaster-flamingo-pink,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/KicAAOSwnXViek9q/s-l500.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-slg200s-nt-natural-silent-acoustic-guitar,YAMAHA SLG200S NT (Natural) silent acoustic Guitar,YAMAHA SLG200S NT (Natural) silent acoustic Guitar description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,802.45,802.45,TRUE,TRUE,,https://i.ebayimg.com/images/g/JeQAAOSwsUphssOz/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
yamaha-slg200s-nt-natural-silent-acoustic-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/ZIAAAOSwubthssOj/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-slg200s-nt-natural-silent-acoustic-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/UpUAAOSw9cBhssOl/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-slg200s-nt-natural-silent-acoustic-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/Ha4AAOSwJV1hssOn/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-slg200s-nt-natural-silent-acoustic-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/4AwAAOSw9-FhssOp/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
vestax-pdx-2000-dj-turntable-analog-record-player-ac100v,Vestax PDX 2000 DJ Turntable Analog Record Player AC100V,Vestax PDX 2000 DJ Turntable Analog Record Player AC100V description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,296.25,296.25,TRUE,TRUE,,https://i.ebayimg.com/images/g/zLUAAOSwXkFiWleX/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
vestax-pdx-2000-dj-turntable-analog-record-player-ac100v,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/41IAAOSwQaFiWleW/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
mxr-dd25v3-dookie-drive-v3-overdrive-guitar-effects-pedal-green-day-dookie-silve,MXR DD25V3 Dookie Drive V3 Overdrive Guitar Effects Pedal Green Day Dookie Silve,MXR DD25V3 Dookie Drive V3 Overdrive Guitar Effects Pedal Green Day Dookie Silve description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,197.79,197.79,TRUE,TRUE,,https://i.ebayimg.com/images/g/6P0AAOSwXZ1jUQwb/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
mxr-dd25v3-dookie-drive-v3-overdrive-guitar-effects-pedal-green-day-dookie-silve,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/VcMAAOSwF8RjUQwc/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
mxr-dd25v3-dookie-drive-v3-overdrive-guitar-effects-pedal-green-day-dookie-silve,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/plEAAOSw7tFjUQwe/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
mxr-dd25v3-dookie-drive-v3-overdrive-guitar-effects-pedal-green-day-dookie-silve,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/xC8AAOSwHERjUQwg/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-professional-ii-jazz-bass-left-hand-maple-miami-blue-,Fender American Professional II Jazz Bass Left-Hand Maple Miami Blue ,Fender American Professional II Jazz Bass Left-Hand Maple Miami Blue  description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1609.95,1609.95,TRUE,TRUE,,https://i.ebayimg.com/images/g/k3MAAOSwyEJjJFTc/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-american-professional-ii-jazz-bass-left-hand-maple-miami-blue-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/jtUAAOSwHsRjJFTb/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-professional-ii-jazz-bass-left-hand-maple-miami-blue-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/6zYAAOSw3UZjJFTb/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-professional-ii-jazz-bass-left-hand-maple-miami-blue-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/OR4AAOSwkA5jJFTb/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-professional-ii-jazz-bass-left-hand-maple-miami-blue-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/rsIAAOSw1q9jJFTb/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-professional-ii-jazz-bass-left-hand-maple-miami-blue-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/GE8AAOSw3v5jJFTb/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-professional-ii-jazz-bass-left-hand-maple-miami-blue-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/KBoAAOSw8zxjJFTc/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-professional-ii-jazz-bass-left-hand-maple-miami-blue-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/1vkAAOSwGJxjJFTc/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-professional-ii-jazz-bass-left-hand-maple-miami-blue-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/PWcAAOSwvcljJFTc/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-professional-ii-jazz-bass-left-hand-maple-miami-blue-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/-wgAAOSwOSxjJFTc/s-l500.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-professional-ii-jazz-bass-left-hand-maple-miami-blue-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/pEoAAOSwG5JjJFTc/s-l500.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar-made-in-japan,Fender Junior Collection Jazz Bass 3-Color Sunburst Bass Guitar Made in Japan,Fender Junior Collection Jazz Bass 3-Color Sunburst Bass Guitar Made in Japan description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1099.89,1099.89,TRUE,TRUE,,https://i.ebayimg.com/images/g/6EQAAOSwF4RiXTqy/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/WzUAAOSwtbBiXTqu/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/rWUAAOSwM7NiXTqv/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/v7cAAOSwGzJiXTqt/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/ZKQAAOSw8SZiXTqv/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/kkYAAOSwpVBiXTqw/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/3FwAAOSwsQxiXTqx/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar-made-in-japan,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/LE4AAOSwbMBiXTqy/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
technics-sl-1200g-s-direct-drive-turntable-system-technics-record-lp-,Technics SL-1200G-S Direct Drive Turntable System Technics Record LP ,Technics SL-1200G-S Direct Drive Turntable System Technics Record LP  description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,4065.43,4065.43,TRUE,TRUE,,https://i.ebayimg.com/images/g/B6wAAOSwsNxi38O5/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
